osmid,remap_id
82972556,375
82972982,376
90235913,377
90235917,378
90235922,379
90235924,380
90235937,381
90235944,382
90235956,383
90235958,384
100630167,385
100631017,386
100631861,387
100634167,388
100634747,389
100634912,390
100638705,391
100642175,392
100649633,393
100650112,394
100651857,395
100651858,396
100653372,397
100653852,398
100655353,399
100655684,400
124171932,401
124173663,402
124173668,403
124173670,404
124174677,405
124178220,406
124178257,407
124185804,408
124185977,409
124185996,410
124186038,411
124186066,412
124186353,413
124186540,414
124186569,415
127226581,416
127227174,417
127235022,418
127235769,419
127255833,420
127255836,421
127255837,422
127264355,423
127265129,424
129899686,425
165738203,426
165738204,427
165738216,428
165738224,429
165738235,430
165738239,431
165738260,432
165738262,433
165738263,434
165738264,435
165738265,436
165738266,437
165738307,438
165738337,439
165738419,440
165738420,441
165738461,442
165738536,443
165738586,444
209315526,445
233297531,446
233297997,447
233759888,448
233760288,449
233760538,450
233760912,451
233760954,452
233761003,453
233761048,454
233761249,455
233763298,456
233763440,457
235062658,458
235062755,459
235063239,460
235063367,461
235066104,462
235940949,463
237270566,464
237271752,465
237271758,466
237535582,467
237535900,468
237535958,469
237536288,470
237536317,471
237537263,472
237538919,473
237538987,474
237539107,475
237539207,476
237539340,477
237546286,478
237546554,479
237546623,480
237546888,481
237568719,482
237585368,483
239432399,484
239432543,485
239433097,486
239433176,487
239433263,488
239433309,489
239433355,490
239434324,491
239434475,492
239451422,493
239453042,494
240420386,495
240420768,496
240421941,497
240421943,498
244252919,499
244252920,500
244253761,501
244253762,502
244255936,503
244274020,504
244274021,505
244466876,506
244467891,507
244467892,508
244467919,509
244467922,510
244467967,511
244467987,512
244467988,513
244467989,514
244467992,515
244468138,516
244468179,517
244882804,518
244882982,519
244882987,520
244882988,521
244883043,522
244883045,523
244883047,524
244883049,525
244883050,526
244883087,527
244883088,528
244883315,529
244883821,530
244883893,531
244883894,532
244883905,533
244884033,534
244886274,535
244886648,536
244887119,537
244887890,538
244888025,539
244888026,540
244888070,541
244888431,542
244888915,543
244891571,544
244891572,545
244891578,546
244891650,547
244891779,548
244891780,549
245104009,550
245104733,551
245104822,552
245104828,553
245105858,554
245106224,555
245106234,556
245106236,557
245106356,558
245106642,559
245106647,560
245106649,561
245106651,562
245106787,563
245106788,564
245106789,565
245106850,566
245106851,567
245106852,568
245106853,569
245107081,570
245107309,571
245107394,572
245107640,573
245108056,574
245108057,575
245108059,576
245108060,577
245108063,578
245108068,579
245108069,580
245108123,581
245108196,582
245108424,583
245108433,584
245108906,585
245109110,586
245109111,587
245109112,588
245109115,589
245109116,590
245109119,591
245111942,592
245112150,593
245112153,594
245112154,595
245112156,596
245112285,597
245112286,598
245113068,599
245114069,600
245114070,601
245114442,602
245115018,603
245115948,604
245115949,605
245120122,606
245120989,607
245129778,608
245129779,609
245129782,610
245129785,611
245129885,612
245130191,613
245130313,614
245130315,615
245130319,616
245130486,617
245130651,618
245130884,619
