osmid,remap_id
677292375,770
677292376,771
677292377,772
677292379,773
677292380,774
677292381,775
677292382,776
677292383,777
677292384,778
677292385,779
677292386,780
677292388,781
677292393,782
677292396,783
677292398,784
677292400,785
677292401,786
677292403,787
677292405,788
677292406,789
677292407,790
677292412,791
677292417,792
677292419,793
677293254,794
677293257,795
677293258,796
677293259,797
677293261,798
677293263,799
677293264,800
677293266,801
677293268,802
677295344,803
677295345,804
677295348,805
677295349,806
677295352,807
677295353,808
677295354,809
677295355,810
677295358,811
677295359,812
677295360,813
677295361,814
677295367,815
677295391,816
677295392,817
677295393,818
677295395,819
677295401,820
677295403,821
677295413,822
677295414,823
677295418,824
677295420,825
677295423,826
677295429,827
677295430,828
677295433,829
678569389,830
717563021,831
785860536,832
818871863,833
906119710,834
906119718,835
1170838566,836
1170838567,837
1170838569,838
1170838593,839
1170838601,840
1170838618,841
1170838627,842
1170838646,843
1170838651,844
1170838660,845
1170838681,846
1170838684,847
1170838686,848
1170838698,849
1170838767,850
1170838777,851
1170838806,852
1170838818,853
1170838840,854
1170838851,855
1170838857,856
1170838869,857
1170838880,858
1170838883,859
1170838884,860
1170838907,861
1170838934,862
1170838945,863
1170838991,864
1170839013,865
1170839036,866
1170839045,867
1170839106,868
1170839120,869
1170839147,870
1170839166,871
1170839195,872
1170839199,873
1170839251,874
1170839255,875
1170839258,876
1170839321,877
1170839325,878
1170839328,879
1170839344,880
1170839367,881
1170839374,882
1170839431,883
1170839441,884
1170839444,885
1170839447,886
1170839492,887
1170839494,888
1170839496,889
1170839513,890
1170839527,891
1170839569,892
1170839573,893
1170839576,894
1170839578,895
1170839601,896
1170839621,897
1170839656,898
1170839658,899
1170839691,900
1170839700,901
1170839705,902
1170839707,903
1170839716,904
1170839731,905
1170839739,906
1170839744,907
1170839751,908
1170839788,909
1170839796,910
1170839809,911
1170839816,912
1170839827,913
1171848043,914
1171848046,915
1171848050,916
1171848055,917
1171848056,918
1171848057,919
1171848074,920
1171848076,921
1171848085,922
1171848091,923
1171848095,924
1171848099,925
1171848108,926
1171848111,927
1171848122,928
1171848123,929
1171848124,930
1171848127,931
1171848131,932
1171848135,933
1171848143,934
1171848158,935
1171848159,936
1171848160,937
1171848164,938
1171848169,939
1171848172,940
1171848173,941
1171848179,942
1171848183,943
1171848186,944
1171848192,945
1171848194,946
1171848195,947
1171848199,948
1171848212,949
1171848222,950
1171848226,951
1171848231,952
1171848251,953
1171848252,954
1171848253,955
1171848281,956
1171848299,957
1171848308,958
1171848309,959
1171848319,960
1171848329,961
1171848330,962
1171848334,963
1171848340,964
1171848343,965
1171848351,966
1171848353,967
1171848356,968
1171848359,969
1171848360,970
1171848365,971
1171848367,972
1171848399,973
1171848409,974
1171848419,975
1171848443,976
1171848459,977
1171848477,978
1171848485,979
1171848488,980
1171848490,981
1171848507,982
1171848515,983
1171848523,984
1171848524,985
1171848525,986
1172876340,987
1172876410,988
1172876432,989
1172876458,990
1172876483,991
1172876484,992
1172876486,993
1172876509,994
1172876520,995
1172876548,996
1172876569,997
1172876576,998
1172876580,999
1172876599,1000
1172876603,1001
1172876605,1002
1172876618,1003
1172876620,1004
1172876649,1005
1172876676,1006
1172876679,1007
1172876697,1008
1172876710,1009
1172876714,1010
1172876775,1011
1172876776,1012
1172876800,1013
1172876834,1014
1172876922,1015
1172876930,1016
1172876966,1017
1172876989,1018
1172876994,1019
1174021922,1020
1174021923,1021
1176788098,1022
1176788103,1023
1176788106,1024
1176788108,1025
1176788109,1026
1176788130,1027
1176788134,1028
1176788142,1029
1176788168,1030
1176788171,1031
1176788179,1032
1176788182,1033
1176788203,1034
1176788207,1035
1176788210,1036
1176788227,1037
1176788235,1038
1176788238,1039
1176788242,1040
1176788248,1041
1176788273,1042
1176788277,1043
1176788278,1044
1176788281,1045
1176788283,1046
1176788286,1047
1176788308,1048
1176788319,1049
1176788322,1050
1176788345,1051
1176788349,1052
1176788351,1053
1176788353,1054
1177761255,1055
1177761300,1056
1177761301,1057
1177761305,1058
1177761308,1059
1177761309,1060
1177761313,1061
1177761325,1062
1177761328,1063
1177761329,1064
1177761347,1065
1177761349,1066
1177761351,1067
1177761362,1068
1177761370,1069
1177761378,1070
1177761384,1071
1177761402,1072
1177761404,1073
1177761409,1074
1177761444,1075
1177761459,1076
1177761461,1077
1179259631,1078
1179259684,1079
1179259717,1080
1179259722,1081
1179259788,1082
1179259845,1083
1179259852,1084
1179259868,1085
1179259890,1086
1179259916,1087
1179259920,1088
1179259924,1089
1179259945,1090
1179259959,1091
1179259962,1092
1179259984,1093
1179259994,1094
1179259997,1095
1179260011,1096
1179260016,1097
1179260035,1098
1179260039,1099
1179260041,1100
1179260068,1101
1179260074,1102
1179260104,1103
1180316530,1104
1180316535,1105
1180316542,1106
1180316551,1107
1180316564,1108
1180316567,1109
1180316570,1110
1180316579,1111
1180316584,1112
1180316586,1113
1180316588,1114
1180316595,1115
1180316604,1116
1180316611,1117
1180316616,1118
1180316622,1119
1180316623,1120
1180316636,1121
1180316659,1122
1180316663,1123
1180316674,1124
1180322374,1125
1180322375,1126
1180322383,1127
1180322385,1128
1282886343,1129
1282895860,1130
1282895861,1131
1282895863,1132
1282895866,1133
1282895868,1134
1282895872,1135
1282895877,1136
1282895879,1137
1282895882,1138
1282895883,1139
1282895884,1140
1282895890,1141
1282895892,1142
1282895893,1143
1282895897,1144
1282895907,1145
1282895912,1146
1282895916,1147
1282895923,1148
1282895925,1149
1282895929,1150
1282895941,1151
1282895951,1152
1282895953,1153
1282895954,1154
1282895956,1155
1282895957,1156
1282895960,1157
1282895963,1158
1282895970,1159
1282895983,1160
1282895984,1161
1282895986,1162
1282895990,1163
1282895991,1164
1282895992,1165
1282895993,1166
1287972563,1167
1287972566,1168
1287972588,1169
1287972785,1170
1287972960,1171
1287992198,1172
1287992241,1173
1287992546,1174
1371263799,1175
1371263800,1176
1371263801,1177
1371263832,1178
1371263833,1179
1371263834,1180
1371263835,1181
1371263841,1182
1371263843,1183
1371263844,1184
1371263845,1185
1371263847,1186
1371263848,1187
1371263870,1188
1371263873,1189
1371263874,1190
1371263876,1191
1629280290,1192
1629280295,1193
1629280303,1194
1629280304,1195
1632773341,1196
1632794733,1197
1632794735,1198
1634842661,1199
1634844110,1200
1634844112,1201
1634844116,1202
1704654820,1203
1704654838,1204
1704654916,1205
1719057958,1206
1719057975,1207
1719057986,1208
1719066052,1209
